Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
226	1	182987013	183597988	610975	3	15.557143	1.102689	0	60	0	0	60	60	3.315789	8.56383	0.157895	0	19	7.736842	7.474714	0	19	0.947368	1.614988	0	5	-6.789474	6.425461	-14	0	13.037037	1.348564	0	60	0	0	60	60	3.5	8.773288	0.166667	0	19	7.444444	7.57878	0	19	1	1.644957	0	5	-6.444444	6.428084	-14	0	37.466921	15.160454	0.026773	59.267557	5.993888	0.002741	60	60	13.804385	150.053781	0.046077	0	0	1.962316	5.503868	0	5	1.353374	4.522041	0	3	-0.608941	6.686194	-4	2	2	224	0.000367	749	0.001226	0.419154	0.369532	0.011192	21.190883	0.393558	0	60	0	0	60	60	1.636364	5.251262	0.090909	0	3	1.772727	2.467538	0	5	0.454545	1.010765	0	2	-1.318182	2.570647	-5	1	22	0	0	60	0	0	60	60	1.636364	5.251262	0.090909	0	3	1.772727	2.467538	0	5	0.454545	1.010765	0	2	-1.318182	2.570647	-5	1
227	1	183651351	184269937	618586	3	13.92	0.842564	0	60	0	0	60	60	0	0	0	0	0	0.25	0.774597	0	1	0.1875	0.543906	0	1	-0.0625	0.442531	-1	0	16.660969	0.610983	0	60	0	0	60	60	0	0	0	0	0	0.235294	0.752447	0	1	0.117647	0.485071	0	0	-0.117647	0.332106	-1	0	39.746081	16.120226	0.025281	58.922738	7.64681	0.01056	60	60	16.289511	185.23507	0.042063	0	0	1.603485	6.033639	0	4	1.022879	3.354201	0	3	-0.580605	6.904478	-4	2	2	369	0.000597	242	0.000391	0.403188	0.413825	0.008387	44.230769	0.421927	0	60	0	0	60	60	2.040816	8.38888	0.061224	0	0	0.612245	0.861596	0	2	0.102041	0.46748	0	0	-0.510204	0.938138	-2	0	44.547009	0.568141	0	60	0	0	60	60	1.479167	7.488969	0.041667	0	0	0.625	0.866025	0	2	0.083333	0.347228	0	0	-0.541667	0.874176	-2	0
228	1	186529441	187160401	630960	3	24.825714	0.473869	0	60	0	0	60	60	0	0	0	0	0	0.115385	0.431455	0	0	2.961538	11.079642	0	2	2.846154	11.112848	0	2	23.669516	0.471059	0	60	0	0	60	60	0	0	0	0	0	0.125	0.448427	0	0	3.208333	11.515506	0	2	3.083333	11.552966	0	2	34.770268	15.323081	0.044082	59.64811	4.233043	0.002948	60	60	23.050468	219.665613	0.044225	0	0	1.508325	5.096554	0	3	1.210891	4.757931	0	3	-0.297433	6.62871	-3	2	2	328	0.00052	330	0.000523	0.366284	0.476023	0.015611	16.262108	0.440409	0	60	0	0	60	60	0	0	0	0	0	0.058824	0.242536	0	0	10.470588	7.151203	0	18	10.411765	7.246196	0	18	14.621083	0.869489	0	60	0	0	60	60	0	0	0	0	0	0.0625	0.25	0	0	10.125	7.237633	0	18	10.0625	7.334564	0	18
229	1	186722478	187356571	634093	3	47.028571	0.920499	0	60	0	0	60	60	0.134615	0.970725	0.019231	0	0	0.173077	0.382005	0	1	1.75	1.643466	0	4	1.576923	1.576123	0	3	45.153846	0.3768	0	60	0	0	60	60	0.142857	1	0.020408	0	0	0.183673	0.39123	0	1	1.877551	1.615455	0	4	1.693878	1.557296	0	3	33.095857	15.540473	0.043301	59.423315	5.528348	0.005484	60	60	21.65452	217.416235	0.042986	0	0	1.650805	4.571921	0	4	1.382629	4.978001	0	3	-0.268176	6.251107	-3	2	2	307	0.000484	592	0.000934	0.358218	0.446513	0.016013	26.091168	1.270638	0	60	0	0	60	60	0.516129	2.873685	0.032258	0	0	0.387097	0.882323	0	2	0.483871	1.121635	0	3	0.096774	1.350428	-1	2	27.749288	0.434042	0	60	0	0	60	60	0.533333	2.921187	0.033333	0	0	0.3	0.749713	0	1	0.6	1.220514	0	3	0.3	1.342925	-1	3
230	1	186780406	187416070	635664	3	13.734286	2.542638	0	60	0	0	60	60	0.833333	3.535534	0.055556	0	0	2.222222	3.335294	0	11	0.444444	0.51131	0	1	-1.777778	3.209463	-10	1	31.025641	7.274764	0	60	0	0	60	60	2.297297	11.702006	0.054054	0	0	1.891892	2.766705	0	6	0.459459	0.505228	0	1	-1.432432	2.723769	-6	1	34.360395	15.413203	0.036758	59.458167	5.305614	0.00485	60	60	10.829898	138.365156	0.033951	0	0	1.637623	4.542551	0	4	1.025637	3.116979	0	3	-0.611987	4.920203	-3	2	2	289	0.000455	612	0.000963	0.35766	0.446433	0.016587	48.931624	0.25275	0	60	0	0	60	60	0.46	2.296492	0.04	0	0	0.96	0.946745	0	2	0.28	0.536048	0	1	-0.68	1.114652	-2	1	49.088319	0.38642	0	60	0	0	60	60	0.442308	2.252784	0.038462	0	0	0.942308	0.937528	0	2	0.288462	0.536384	0	1	-0.653846	1.100528	-2	1
231	1	189423087	190079544	656457	3	30.974286	0.871005	0	60	0	0	60	60	0.378378	2.301586	0.027027	0	0	1.135135	3.40883	0	4	0.72973	2.902572	0	1	-0.405405	4.425052	-4	0	29.683761	0.696722	0	60	0	0	60	60	0.424242	2.437087	0.030303	0	0	0.575758	2.016034	0	1	0.757576	3.07236	0	0	0.181818	3.661067	-1	0	24.98385	14.609321	0.114185	59.747748	3.431635	0.001175	60	60	10.3396	146.730386	0.030552	0	0	2.431061	7.669549	0	5	1.333137	3.857713	0	4	-1.097924	7.987957	-4	2	1	361	0.00055	1095	0.001668	0.338463	0.470283	0.021284	39.638177	1.147729	0	60	0	0	60	60	0	0	0	0	0	1.130435	1.408051	0	3	0.195652	0.687008	0	1	-0.934783	1.704923	-3	1	40.250712	0.947082	0	60	0	0	60	60	0	0	0	0	0	1.104167	1.387476	0	3	0.1875	0.673392	0	1	-0.916667	1.673744	-3	1
232	1	189633315	190291399	658084	3	25.96	6.614528	0	60	0	0	60	60	0.589744	3.682948	0.025641	0	0	0.128205	0.469013	0	0	0.692308	2.504247	0	0	0.564103	2.458015	0	0	11.880342	1.824417	0	60	0	0	60	60	1.210526	5.276562	0.052632	0	0	0.263158	0.653376	0	2	2.052632	4.222607	0	11	1.789474	4.250215	-1	11	24.66556	14.281917	0.100425	59.737932	3.518481	0.001207	60	60	10.393001	148.175679	0.032381	0	0	2.302092	7.62739	0	5	1.178399	3.730478	0	4	-1.123693	7.88487	-3	2	1	375	0.00057	950	0.001444	0.338576	0.454893	0.018885	31.792023	0.740304	0	60	0	0	60	60	0.171429	1.014185	0.028571	0	0	0.828571	1.224402	0	3	0.2	1.183216	0	0	-0.628571	1.554608	-3	0	30.188034	0.626988	0	60	0	0	60	60	0	0	0	0	0	0.84375	1.247174	0	3	0.21875	1.237437	0	0	-0.625	1.601411	-3	0
233	1	190397683	191063965	666282	3	15.951429	0.215278	0	60	0	0	60	60	0	0	0	0	0	1.0625	1.611159	0	3	0.5625	1.504161	0	1	-0.5	2.221111	-2	1	14.031339	2.020364	0	60	0	0	60	60	0	0	0	0	0	1.166667	1.543487	0	3	0.5	1.424574	0	1	-0.666667	2.142017	-2	1	25.65312	15.288358	0.100441	59.532982	4.933081	0.005089	60	60	12.085187	152.958967	0.032228	0	0	2.006408	7.26724	0	4	1.61553	8.097517	0	3	-0.390878	10.351443	-4	2	1	398	0.000597	788	0.001183	0.338464	0.490098	0.022004	41.31339	1.140836	0	60	0	0	60	60	0	0	0	0	0	3	7.847381	0	5	0	0	0	0	-3	7.847381	-5	0	39.321937	0.467886	0	60	0	0	60	60	0	0	0	0	0	3.047619	8.021168	0	5	0	0	0	0	-3.047619	8.021168	-5	0
234	1	190531092	191200681	669589	3	22.065714	0.248137	0	60	0	0	60	60	0	0	0	0	0	0.347826	1.070628	0	1	0.130435	0.34435	0	1	-0.217391	0.850482	0	0	26.25641	4.607734	0	60	0	0	60	60	0	0	0	0	0	0.210526	0.843349	0	1	0.078947	0.273276	0	0	-0.131579	0.664589	0	0	25.652857	15.476219	0.107705	59.580542	4.588056	0.003952	60	60	13.554761	161.545994	0.034249	0	0	2.001505	6.36759	0	4	1.637561	7.792601	0	3	-0.363944	10.099283	-4	2	1	400	0.000597	839	0.001253	0.340434	0.531681	0.021214	8.196581	0.39798	0	60	0	0	60	60	0	0	0	0	0	1.3	2.213594	0	4	1.7	3.622461	0	5	0.4	2.54733	-3	1	8	0	0	60	0	0	60	60	0	0	0	0	0	0.777778	1.563472	0	4	1.333333	3.640055	0	11	0.555556	2.650996	-3	7
235	1	194741092	195439465	698373	3	12.671429	1.045134	0	60	0	0	60	60	0	0	0	0	0	1.642857	2.373156	0	3	2.642857	4.125104	0	5	1	5.144078	-1	5	12.7151	0.452011	0	60	0	0	60	60	0	0	0	0	0	1.769231	2.420532	0	3	2.461538	4.235079	0	3	0.692308	5.218311	-1	3	26.609784	15.716519	0.075543	59.725578	3.505259	0.001726	60	60	12.981015	131.482532	0.038143	0	0	1.278564	5.252282	0	2	0.702623	3.228846	0	1	-0.575941	5.594427	-2	1	1	469	0.000672	256	0.000367	0.339258	0.476487	0.019855	13.849003	0.358557	0	60	0	0	60	60	81.142857	292.846733	0.142857	0	38	1.428571	2.874672	0	8	0.071429	0.267261	0	0	-1.357143	2.706321	-7	0	14	0	0	60	0	0	60	60	81.142857	292.846733	0.142857	0	38	1.428571	2.874672	0	8	0.071429	0.267261	0	0	-1.357143	2.706321	-7	0
236	1	195502565	196204405	701840	3	16.411429	2.083332	0	60	0	0	60	60	3.454545	16.203254	0.045455	0	0	2.818182	1.180652	2	5	0.136364	0.35125	0	1	-2.681818	1.170525	-4	-1	14	0	0	60	0	0	60	60	0	0	0	0	0	2.666667	1.543033	1	5	0.2	0.414039	0	1	-2.466667	1.505545	-5	-1	26.4564	15.135833	0.075551	59.146402	6.700559	0.004106	60	60	8.053205	107.07606	0.032316	0	0	1.517229	4.878828	0	4	0.871809	2.808404	0	2	-0.64542	5.610733	-3	2	1	232	0.000331	942	0.001342	0.347946	0.501535	0.018789	33.347578	0.476881	0	60	0	0	60	60	0.842105	3.687278	0.052632	0	0	0.026316	0.162221	0	0	0.026316	0.162221	0	0	0	0.232495	0	0	26.193732	6.394378	0	60	0	0	60	60	0.842105	3.687278	0.052632	0	0	0.026316	0.162221	0	0	0.026316	0.162221	0	0	0	0.232495	0	0
237	1	195544719	196248299	703580	3	21.345714	0.476281	0	53.192308	19.225024	0.038462	2	60	3.230769	16.473755	0.038462	0	0	0.115385	0.325813	0	1	1.153846	2.428041	0	6	1.038462	2.473552	0	6	18.247863	1.657395	0	52.625	19.934267	0.041667	2	60	3.5	17.146428	0.041667	0	0	0.125	0.337832	0	1	1	2.303117	0	5	0.875	2.346366	0	5	26.766647	15.141665	0.072533	59.371357	5.686119	0.004087	60	60	8.24769	158.05707	0.029673	0	0	1.366205	4.499556	0	3	0.843994	2.781704	0	2	-0.52221	5.246987	-3	2	1	222	0.000316	872	0.001239	0.348135	0.503243	0.018373	25	0	0	60	0	0	60	60	0.6	3	0.04	0	0	0.2	0.408248	0	1	0.2	0.408248	0	1	0	0.645497	-1	1	24.25641	0.812269	0	60	0	0	60	60	0.6	3	0.04	0	0	0.2	0.408248	0	1	0.2	0.408248	0	1	0	0.645497	-1	1
238	1	197671312	198390746	719434	3	23.911429	6.306011	0	60	0	0	60	60	0	0	0	0	0	0.84375	1.72476	0	2	0.3125	0.997982	0	1	-0.53125	1.950755	-2	0	12.54416	1.241043	0	60	0	0	60	60	0	0	0	0	0	0.578947	0.837708	0	2	0.842105	1.675416	0	4	0.263158	1.910268	-2	4	33.378487	17.592357	0.075548	59.681527	3.889935	0.002726	60	60	11.865298	130.356312	0.037684	0	0	1.779506	4.586019	0	5	1.355196	6.2766	0	3	-0.42431	7.643493	-4	2	2	234	0.000325	856	0.00119	0.373215	0.426663	0.015311	38.997151	0.616435	0	60	0	0	60	60	40.363636	261.038809	0.045455	0	0	3.295455	6.515026	0	5	0.681818	1.289902	0	3	-2.613636	6.362009	-5	0	38.703704	0.97275	0	60	0	0	60	60	36.851064	252.638165	0.021277	0	0	2.93617	6.339676	0	5	0.680851	1.270166	0	3	-2.255319	6.173112	-3	1
239	1	198195208	198918213	723005	3	22.385714	0.877821	0	60	0	0	60	60	1.173913	5.629889	0.043478	0	0	2.391304	0.722315	2	3	3.521739	3.259525	0	8	1.130435	3.348057	-3	5	18.700855	0.4887	0	60	0	0	60	60	1.35	6.037384	0.05	0	0	2.4	0.680557	2	3	3.45	3.363504	0	8	1.05	3.440854	-3	5	33.01677	16.338535	0.03687	59.604109	4.484181	0.004016	60	60	14.526722	178.456784	0.038462	0	0	1.314334	4.335557	0	4	1.300896	6.735861	0	3	-0.013438	7.911235	-3	2	2	117	0.000162	474	0.000656	0.355718	0.344747	0.017477	7.680912	1.591282	0.125356	60	0	0	60	60	2.785714	7.213007	0.142857	0	16	0.357143	0.841897	0	1	17	18.806709	0	21	16.642857	18.083597	0	21	12.344729	0.819909	0	60	0	0	60	60	2.785714	7.213007	0.142857	0	16	0.5	0.85485	0	1	16.785714	18.238499	13	13	16.285714	17.521102	12	13
240	1	198390303	199115100	724797	3	38.817143	1.711496	0	60	0	0	60	60	40.363636	261.038809	0.045455	0	0	4.090909	7.790328	0	7	0.659091	1.256484	0	2	-3.431818	7.521744	-7	0	39.008547	0.639139	0	60	0	0	60	60	39.466667	258.125551	0.044444	0	0	3.355556	6.432006	0	5	0.666667	1.279204	0	3	-2.688889	6.266151	-5	0	32.85077	15.372089	0.032719	59.6033	4.549011	0.004541	60	60	15.771455	189.511657	0.037839	0	0	1.115181	3.568103	0	3	0.902528	4.462262	0	2	-0.212653	5.591642	-2	1	2	120	0.000166	249	0.000344	0.354747	0.369299	0.018091	48.874644	2.721598	0	60	0	0	60	60	0.8	5.932959	0.018182	0	0	8.109091	13.084728	0	29	0	0	0	0	-8.109091	13.084728	-29	0	39.888889	1.566312	0	60	0	0	60	60	0.897959	6.285714	0.020408	0	0	11.44898	14.290237	0	29	0	0	0	0	-11.44898	14.290237	-29	0
241	1	199100999	199829394	728395	3	32.397143	0.676662	0	60	0	0	60	60	0.631579	3.893314	0.026316	0	0	0.131579	0.528693	0	0	0.026316	0.162221	0	0	-0.105263	0.559414	0	0	34.960114	0.195971	0	60	0	0	60	60	0.615385	3.843076	0.025641	0	0	0.128205	0.522115	0	0	0.025641	0.160128	0	0	-0.102564	0.552262	0	0	38.697145	17.097376	0.032227	59.563728	4.563316	0.003622	60	60	13.421786	160.641017	0.036356	0	0	2.499652	9.08051	0	5	0.917677	2.744643	0	3	-1.581975	9.219216	-4	2	2	255	0.00035	676	0.000928	0.36369	0.483513	0.014701	37.017094	5.149174	0	60	0	0	60	60	1.809524	11.727055	0.02381	0	0	1.738095	1.976194	0	5	1.714286	3.141273	0	8	-0.02381	3.189067	-4	3	27.2849	1.073725	0	60	0	0	60	60	2.714286	14.36265	0.035714	0	0	2.857143	1.693436	1	5	1.964286	3.282751	0	8	-0.892857	3.258485	-4	3
242	1	199565810	200299636	733826	3	19.368571	0.483108	0	60	0	0	60	60	0.5	2.236068	0.05	0	0	2.5	2.395171	0	5	0.4	0.502625	0	1	-2.1	2.731878	-6	1	19.333333	0.604743	0	60	0	0	60	60	0.454545	2.132007	0.045455	0	0	2.136364	2.376381	0	5	0.409091	0.503236	0	1	-1.727273	2.67585	-5	1	36.917342	15.934917	0.032379	59.432093	5.261707	0.005985	60	60	10.861479	137.39558	0.043181	0	0	3.119424	9.166488	0	7	1.494086	5.02	0	4	-1.625338	10.08404	-6	2	2	375	0.000511	866	0.00118	0.39843	0.428775	0.014588	37.02849	0.704506	0	60	0	0	60	60	3.837209	21.597983	0.046512	0	0	1.953488	2.698796	0	6	0.069767	0.25777	0	0	-1.883721	2.638626	-6	0	39.017094	0.916355	0	60	0	0	60	60	0.595238	3.857584	0.02381	0	0	1.857143	2.763626	0	6	0.071429	0.260661	0	0	-1.785714	2.700819	-6	0
243	1	199591838	200327483	735645	3	46.06	1.330424	0	60	0	0	60	60	0	0	0	0	0	0.3	0.677631	0	1	0.12	0.479796	0	0	-0.18	0.690755	-1	0	40.096866	2.045697	0	60	0	0	60	60	0.851064	5.8346	0.021277	0	0	0.340426	0.700205	0	1	0.12766	0.494184	0	0	-0.212766	0.720392	-1	0	36.38649	16.229002	0.037808	59.443793	5.208401	0.005864	60	60	10.631579	133.891609	0.04262	0	0	3.141733	9.178443	0	7	1.511871	5.026365	0	4	-1.629863	10.101871	-6	2	2	368	0.0005	845	0.001149	0.400661	0.42596	0.015	26.678063	2.276979	0	60	0	0	60	60	72.28125	408.884496	0.03125	0	0	0.90625	0.73438	0	2	1.5625	0.840027	0	2	0.65625	0.901947	0	2	30.014245	0.118669	0	60	0	0	60	60	70.090909	402.641618	0.030303	0	0	0.939394	0.74747	0	2	1.575758	0.830298	0	2	0.636364	0.895062	0	2
244	1	200512426	201251722	739296	3	15.117143	0.954851	0	58.578947	6.194225	0	60	60	5.210526	15.806394	0.105263	0	42	4	6.091889	0	12	1.315789	3.037774	0	9	-2.684211	6.574806	-12	7	12.68661	1.676329	0	60	0	0	60	60	6.6	17.646529	0.133333	0	42	5.466667	6.812454	0	12	1.6	3.376389	0	9	-3.866667	7.633261	-12	7	24.20716	15.636932	0.120158	59.291884	6.032976	0.007232	60	60	12.561671	134.979493	0.046605	0	0	2.870028	7.15899	0	8	1.76597	6.008874	0	4	-1.104058	8.892094	-7	2	1	420	0.000568	911	0.001232	0.453272	0.394918	0.016724	25.253561	0.986238	0	60	0	0	60	60	0	0	0	0	0	6	7.776889	0	17	0.038462	0.196116	0	0	-5.961538	7.805028	-17	0	20.532764	1.086769	0	60	0	0	60	60	0	0	0	0	0	6.2	7.868714	0	17	0.04	0.2	0	0	-6.16	7.898734	-17	0
245	1	200784613	201527579	742966	3	1.828571	0.377423	1	44.666667	26.558112	0	14	60	0	0	0	0	0	33.666667	47.07795	5	88	0	0	0	0	-33.666667	47.07795	-88	-5	2.581197	0.494067	1	44.2	22.117866	0	14	60	183.6	410.542081	0.2	0	918	48.6	39.978744	5	88	0.8	1.788854	0	4	-47.8	39.758018	-88	-5	18.14205	13.145323	0.156648	59.169341	6.447264	0.006918	60	60	12.10902	132.083537	0.048976	0	0	2.995296	8.056281	0	8	1.052573	4.044522	0	2	-1.942723	8.747261	-8	1	1	498	0.00067	823	0.001108	0.493214	0.330795	0.015822	14.495726	0.777806	0	60	0	0	60	60	153.133333	580.135559	0.2	0	28	0.266667	0.593617	0	1	0.066667	0.258199	0	0	-0.2	0.676123	-1	0	10.45584	1.808761	0	60	0	0	60	60	135.117647	545.044939	0.176471	0	28	0.235294	0.437237	0	1	0	0	0	0	-0.235294	0.437237	-1	0
246	1	202249573	202994381	744808	3	6.5	0.500716	0	60	0	0	60	60	0	0	0	0	0	0.375	0.744024	0	2	0	0	0	0	-0.375	0.744024	-2	0	6.384615	0.487199	0	60	0	0	60	60	0	0	0	0	0	0.142857	0.377964	0	1	0	0	0	0	-0.142857	0.377964	-1	0	26.693697	17.106413	0.090916	54.878129	12.129417	0.011328	39	60	17.495158	169.166532	0.051891	0	0	1.913393	6.072523	0	5	0.978622	3.405483	0	3	-0.934771	6.545691	-4	2	1	428	0.000575	304	0.000408	0.436426	0.381995	0.010533	5.524217	0.500126	0.475783	60	0	0	60	60	4.833333	8.863784	0.333333	0	22	1	1.549193	0	4	0.166667	0.408248	0	1	-0.833333	1.169045	-3	0	4.034188	0.691974	1	60	0	0	60	60	5.8	9.549869	0.4	0	22	1	1.732051	0	4	0.2	0.447214	0	1	-0.8	1.30384	-3	0
247	1	202632385	203380890	748505	3	36.848571	0.358979	0	60	0	0	60	60	1.473684	9.0844	0.026316	0	0	0.447368	0.724004	0	2	2.921053	14.518174	0	1	2.473684	14.615314	-1	1	36.202279	0.730241	0	60	0	0	60	60	1.333333	8.640988	0.02381	0	0	0.833333	2.801713	0	2	2.666667	13.815274	0	1	1.833333	14.245096	-1	1	23.630299	14.764269	0.109135	58.773152	8.16613	0.008733	60	60	12.134037	134.903853	0.045085	0	0	2.047929	6.231708	0	5	1.549553	4.622031	0	5	-0.498375	7.330383	-4	2	1	379	0.000506	493	0.000659	0.46274	0.385805	0.009428	33.31339	0.893672	0	60	0	0	60	60	0.512821	3.202563	0.025641	0	0	2.461538	2.909568	0	7	7.179487	10.218332	0	28	4.717949	9.210831	-3	21	32.615385	0.487199	0	60	0	0	60	60	0.588235	3.429972	0.029412	0	0	2.705882	3.02043	0	7	8.147059	10.611978	0	28	5.441176	9.667788	-3	21
248	1	202719441	203469802	750361	3	32.845714	0.413485	0	60	0	0	60	60	0	0	0	0	0	0.818182	1.878406	0	2	5.727273	5.398337	0	13	4.909091	5.039616	0	11	31.304843	2.080097	0	60	0	0	60	60	0	0	0	0	0	0.717949	1.746406	0	2	4.666667	5.420882	0	13	3.948718	5.004991	-1	11	23.302593	14.6072	0.108765	58.760329	8.222674	0.00925	60	60	12.844399	140.843558	0.04481	0	0	2.01295	6.261604	0	5	1.645221	4.620233	0	5	-0.367729	7.324946	-4	3	1	422	0.000562	522	0.000696	0.465178	0.403332	0.010544	2.980057	0.790769	1	60	0	0	60	60	0	0	0	0	0	0.6	0.547723	0	1	3	2.12132	0	6	2.4	1.81659	0	5	5.296296	0.457275	0.703704	60	0	0	60	60	0	0	0	0	0	0.666667	0.516398	0	1	2.5	2.258318	0	6	1.833333	2.136976	-1	5
249	1	202749728	203501949	752221	3	24.005714	0.895689	0	60	0	0	60	60	2.730769	10.014221	0.076923	0	0	9.307692	6.775067	1	19	2.692308	4.397902	0	12	-6.615385	8.527963	-18	7	25.740741	0.670623	0	60	0	0	60	60	2.62963	9.833804	0.074074	0	0	9.296296	6.695663	1	19	2.444444	4.069902	0	9	-6.851852	7.774236	-18	3	22.420572	14.436642	0.111913	58.685381	8.462372	0.00911	60	60	13.868008	150.217254	0.045127	0	0	2.045339	6.42627	0	5	1.687712	4.816613	0	5	-0.357627	7.588879	-4	3	1	429	0.00057	528	0.000702	0.469365	0.399115	0.011425	20.17094	1.4636	0.002849	52.478261	19.858292	0	3	60	172.043478	660.489108	0.130435	0	10	4.173913	9.740507	0	5	0.521739	0.994053	0	2	-3.652174	9.929793	-4	1	17.361823	0.481214	0	53.894737	18.287503	0	2	60	162.578947	708.665202	0.052632	0	0	4.947368	10.580242	1	8	0.473684	1.020263	0	2	-4.473684	10.756747	-8	1
250	1	203527311	204283266	755955	3	36.948571	0.359378	0	60	0	0	60	60	0	0	0	0	0	1.487805	4.555886	0	2	0.243902	0.830075	0	1	-1.243902	3.85863	-2	0	38.803419	1.916422	0	60	0	0	60	60	0	0	0	0	0	1.590909	4.416239	0	3	0.363636	1.080287	0	1	-1.227273	3.74081	-2	0	22.605775	13.563503	0.113703	59.011089	7.106097	0.009703	60	60	16.659604	152.698252	0.055644	0	0	2.330891	5.722473	0	6	2.471485	9.862196	0	5	0.140594	10.57387	-4	3	1	463	0.000612	750	0.000992	0.464626	0.449731	0.013695	8.159544	0.366706	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.666667	1	0	2	0.666667	1	0	2	9.826211	0.379469	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.8	1.032796	0	2	0.8	1.032796	0	2
251	1	203900257	204658086	757829	3	32.242857	2.962206	0	60	0	0	60	60	12.702703	75.265775	0.054054	0	0	1.486486	2.94978	0	4	0.72973	1.193702	0	2	-0.756757	2.89065	-2	1	26.700855	1.834269	0	58.181818	10.444659	0.030303	60	60	0.363636	2.088932	0.030303	0	0	1.151515	1.37207	0	4	0.909091	1.354706	0	2	-0.242424	1.47966	-2	1	24.353448	14.873431	0.102849	58.933427	7.340502	0.006254	60	60	18.916482	185.828576	0.055679	0	0	2.20819	5.695302	0	6	2.529756	9.880734	0	5	0.321565	10.635302	-4	3	1	565	0.000746	657	0.000867	0.475285	0.412851	0.012326	25	0	0	60	0	0	60	60	1.192308	6.0796	0.038462	0	0	0.923077	1.598076	0	2	0	0	0	0	-0.923077	1.598076	-2	0	25.393162	0.554832	0	60	0	0	60	60	29.965517	155.513546	0.068966	0	0	0.896552	1.519982	0	2	0	0	0	0	-0.896552	1.519982	-2	0
252	1	204245203	205004911	759708	3	13.94	0.998193	0	60	0	0	60	60	3.266667	10.865849	0.133333	0	7	2.4	1.121224	2	4	0.333333	0.723747	0	2	-2.066667	1.222799	-4	0	15	0	0	60	0	0	60	60	3.266667	10.865849	0.133333	0	7	2.4	1.121224	2	4	0.333333	0.723747	0	2	-2.066667	1.222799	-4	0	28.09586	15.766892	0.068153	59.246033	6.263741	0.004667	60	60	24.052455	211.331344	0.054881	0	0	1.7325	4.323971	0	5	1.218406	3.076279	0	4	-0.514094	5.243656	-4	3	1	406	0.000534	656	0.000863	0.471059	0.363996	0.011641	25.695157	0.460998	0	60	0	0	60	60	2.928571	15.496543	0.035714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.219373	0.904131	0	60	0	0	60	60	3.037037	15.780907	0.037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
